QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,T2M,T2M_RANGE,T2M_MAX,T2M_MIN
3.05,99.25,14.84,93.53,4.52,7.86,2.52,5.34,149.56,7.62,13.39,4.73,8.66,151.75,-3.97,11.62,0.08,-11.53
1.22,98.75,0.57,94.44,5.18,5.8,2.86,2.94,297.06,8.45,9.43,5.41,4.02,298.38,-14.26,13.85,-6.7,-20.56
2.08,98.69,0.93,95.34,3.01,4.63,1.27,3.37,214.94,5.59,7.98,2.47,5.5,218.5,-10.51,25.18,-0.45,-25.63
1.59,99,0.04,96.03,3.55,4.15,2.52,1.63,304.44,6.16,7.42,5.49,1.93,304.88,-12.3,19.52,-0.49,-20
0.49,99.5,0,97.15,2.36,3.32,1.57,1.75,328.44,3.87,5.67,2.15,3.53,328.75,-24.28,14.17,-16.41,-30.58
0.67,92.06,0,96.47,1.64,2.85,0.84,2,137.75,2.73,5.09,1.03,4.05,138.06,-20.06,15.29,-12.55,-27.83
1.28,99.56,0.17,94.9,1.99,2.45,1.3,1.15,261.75,4.3,6.3,2.79,3.52,262.62,-13.66,11.68,-7.49,-19.17
0.85,96.94,0.64,95.13,1.62,2.59,0.55,2.05,245.25,2.93,5.39,0.93,4.46,245.06,-18.05,12.14,-13.14,-25.28
1.65,99.38,1.31,95.29,2.1,3.52,1.15,2.37,228,4.1,6.29,2.19,4.1,228.69,-10.77,9.83,-4.88,-14.7
0.55,99.19,0.01,96.37,2.53,3.27,1.71,1.55,312.62,4.34,5.47,2.32,3.15,312.88,-22.35,12.78,-15.44,-28.22
0.85,95.25,0.06,96.41,2.27,3.05,0.93,2.12,203.62,3.82,5.73,1.13,4.59,205.44,-19.22,17.56,-11.92,-29.48
1.4,99.44,0.06,95.88,2.16,2.59,1.59,1.01,252.5,4.45,6.22,2.88,3.34,253.56,-12.98,14.76,-7.77,-22.52
0.79,98.88,5.9,94.77,4.94,7.44,1.98,5.45,163.12,7.52,11.43,3.16,8.27,151.88,-18.49,3.38,-17.46,-20.85
0.79,99.06,0.06,94.82,4.15,6.57,2.21,4.36,294.81,6.84,9.96,5.51,4.46,297.19,-18.27,7.46,-14.81,-22.27
1.22,99.5,0.02,96.48,1.6,2.09,1.09,0.99,251,3.02,5.58,1.43,4.16,251.31,-13.95,10.26,-9.08,-19.34
1.46,99.62,0.02,97.28,2.15,3.58,1.09,2.49,118.44,3.48,6.18,1.4,4.78,119.5,-12.13,10.58,-7.55,-18.13
3.23,99.38,0.27,96.8,3.59,3.98,2.95,1.05,183.5,6.11,6.55,5.55,1,186.06,-2.52,7.93,0.09,-7.84
3.66,99.38,13.69,96.34,2.05,2.73,1.34,1.4,241.31,4.21,5.66,3.29,2.38,242.25,-1.04,6.27,0.19,-6.07
1.46,99.25,18.31,95.74,2.8,3.55,1.61,1.95,71.5,4.59,5.62,3.42,2.2,58.69,-11.92,10.02,-6.79,-16.81
0.92,98.75,0.11,96,3.55,5.34,1.89,3.45,316.06,6.11,8.44,4.22,4.22,317.38,-16.99,9.16,-13.63,-22.8
0.92,95.88,0.01,97.18,2.32,3.3,0.95,2.35,203.38,4.13,5.52,1.25,4.27,204.06,-17.35,13.78,-11.83,-25.61
2.08,99.69,2.76,96.55,2.05,2.82,1.48,1.34,172.44,4.05,5.48,2.8,2.69,175.38,-8.7,14.85,-2.7,-17.56
3.11,99.5,6.06,95.16,2.73,4.66,1.52,3.13,191.06,4.8,7.9,2.55,5.35,193.25,-3.2,5.38,0.04,-5.35
2.38,98.88,0.06,95.4,2.45,4.57,1.18,3.39,233.31,4.78,7.77,1.68,6.09,234.88,-6.22,6.85,-2.16,-9.01
3.3,99,1.93,94.89,2.45,3.46,1.76,1.7,221.06,4.81,6.48,3.41,3.07,222.94,-2.63,7.82,0.08,-7.74
3.23,99.19,0.03,95.29,2.65,3.49,1.82,1.68,205.06,4.94,6.24,2.7,3.55,207.38,-2.73,9.8,0.09,-9.71
3.42,98.75,0.46,95.2,3.27,5.33,1.84,3.48,250,6.5,8.92,4.93,3.99,250.94,-2.38,13.3,0.24,-13.05
1.22,98.44,0.03,96,1.77,3.42,1.02,2.41,223.94,3.43,5.96,1.27,4.69,223.56,-13.67,7.94,-10,-17.95
0.73,98.31,0.04,95.67,3.25,4.59,1.84,2.76,305.88,5.59,7.2,3.73,3.47,306.81,-18.77,7.34,-15.67,-23
0.85,97.12,0.02,96.98,2.68,3.79,1.3,2.48,285.81,4.79,6.06,1.71,4.36,286.31,-17.57,12.59,-11.74,-24.33
2.08,98.19,0.16,97.06,4.43,6.11,1.41,4.7,189.19,7.19,9.85,1.82,8.03,191.31,-9.98,23.8,-0.37,-24.17
4.76,98.81,7.62,95.35,4.58,5.66,3.98,1.67,205.69,8.94,9.77,7.79,1.98,208.25,2.4,4.61,4.61,0.01
2.75,81.25,10.62,94.34,5.91,7.64,2.39,5.25,280.06,9.44,13.07,3.89,9.18,281.12,-5.34,23.02,8.01,-15.02
1.46,88.19,2.26,95.05,3.98,6.76,0.64,6.12,228.5,6.54,10.63,1.04,9.6,230.5,-11.06,12.36,-4.95,-17.31
1.22,75,0.06,96.1,4.17,6.52,2.12,4.41,248.38,6.87,10.26,3.06,7.2,250.81,-10.75,10.69,-6.32,-17.01
3.11,90.75,0.08,96.41,2.38,4.77,1.18,3.6,202.88,4.5,8.55,2.64,5.91,218.69,-1.91,10.59,3.75,-6.84
3.48,93.38,16.66,96.37,4.05,5.48,2.19,3.3,133.62,6.39,10.02,4.36,5.65,136.12,-0.81,8.02,2.97,-5.06
4.33,83.88,0.7,95.2,6.12,8.62,4.17,4.45,268.12,10.48,13.45,8.22,5.23,268.62,1.11,20.99,9.07,-11.92
0.98,68.81,0,96.93,3.11,6.09,1.16,4.92,278,5.02,9.17,2.2,6.98,278.5,-11.6,9.64,-6.02,-15.67
1.1,87.38,10.78,96.27,2.72,4.67,1.26,3.41,140.06,4.22,6.8,2.16,4.64,126.25,-13.06,4.08,-11.07,-15.15
1.34,86.25,0.1,96.32,2.73,3.41,2.03,1.38,278.62,4.92,6.34,3.77,2.58,279.38,-11.13,10.17,-6.46,-16.63
1.95,89.94,2.28,94.95,4.38,6.56,3.34,3.23,267.69,7.49,10.65,6.08,4.57,269.94,-7.55,8.37,-3.47,-11.84
0.85,82.75,0.03,96.01,4.16,5.3,1.62,3.69,306,6.6,8.62,2.45,6.17,306.62,-15.66,6.46,-12.07,-18.53
1.71,90.19,3.99,95.84,2.65,4.36,0.74,3.62,186.31,4.42,6.81,1.17,5.64,188.75,-9.81,11.09,-5.15,-16.24
1.95,92.19,1.18,95.27,3.02,4.59,0.99,3.6,280.06,5.1,7.23,1.57,5.66,280.31,-7.78,6.23,-4.65,-10.89
1.46,92.31,2.85,95.51,4.11,5.96,0.48,5.48,268,6.85,9.55,0.8,8.74,268.75,-11.35,9.51,-7.1,-16.61
1.22,91,0.17,96.66,3.14,4.28,2.3,1.98,273.88,5.62,6.78,3.93,2.85,275.12,-13.54,14.08,-8.1,-22.18
2.01,90.94,0.36,96.8,2.25,3.26,1.2,2.05,251.5,4.39,5.36,2.37,2.99,252.31,-6.88,9.05,-2.47,-11.52
4.39,97.12,4.47,95.24,3.96,6.11,2.27,3.84,204.44,7.46,11.91,4.33,7.58,207.44,1.31,11.65,7.15,-4.5
3.91,91.88,10.96,94.58,3.68,7.59,0.83,6.75,232.81,6.31,12.56,1.27,11.3,235.19,0.81,3.09,2.43,-0.67
2.01,80.56,0.35,95.25,5.86,7.75,1.46,6.3,296.88,9.71,12.65,2.53,10.12,297.75,-5.73,9.07,-1.57,-10.65
2.26,87.75,0.34,95.82,1.73,2.88,1.07,1.81,194.69,3.14,4.54,1.7,2.84,195.94,-5.45,9.19,-1.14,-10.33
2.75,86.31,0.04,95.87,2.41,3.62,1.53,2.09,277,4.36,5.84,2.84,3.01,277.69,-2.45,9.59,3.12,-6.47
3.11,85.75,0.38,95.68,1.96,2.71,0.36,2.35,207.44,3.52,5.52,0.62,4.9,209.19,-1,9.62,3.53,-6.09
2.93,94.38,16.39,93.6,4.48,7.08,1.21,5.88,262.75,7.12,11.27,2.18,9.09,264.5,-3.66,10.27,0.27,-9.99
1.59,90.12,0.51,95.07,4.68,6.96,2,4.95,275.38,8.06,11.3,4.68,6.62,276.81,-9.81,4.85,-7.49,-12.35
2.62,94.19,0.34,96.32,2.78,4.15,2.05,2.1,243.56,5.76,7.04,4.62,2.41,244.56,-4.57,9.91,0.03,-9.88
3.42,91.38,3.32,96.32,1.61,1.93,1.08,0.85,230.81,3.28,5.08,1.87,3.21,229.69,-0.67,6.37,2.71,-3.66
3.66,89.69,0.16,96.22,1.98,2.86,0.95,1.92,225.19,3.62,5.1,1.26,3.85,225.31,0.4,11.17,6,-5.17
5.13,90.31,0.08,95.79,2.54,3.73,1.34,2.39,200.88,5.09,6.23,3.73,2.5,202.56,4.48,12.41,12.33,-0.08
5.92,90.81,0.25,95.66,1.83,2.91,1.27,1.65,232.12,3.71,4.7,1.7,3,231.25,6.61,13.65,15.29,1.64
4.58,95.25,7.11,95.45,3.21,4.78,1.9,2.88,103.06,5.05,7.12,3.25,3.87,104.12,2.48,3.34,4.55,1.2
4.7,94.56,2.63,94.68,2.95,4.66,0.85,3.82,265.31,5.13,8.11,2.31,5.8,266.44,2.84,4.95,5.37,0.42
3.05,78.12,0.18,95.31,5.34,6.56,3.75,2.81,302.69,8.98,10.7,6.66,4.03,304.06,-0.09,7.34,3.44,-3.9
2.14,69.94,0.03,95.8,5.45,6.48,2.97,3.5,312.12,9.05,10.3,5.41,4.89,313.62,-3.2,4.34,-0.81,-5.14
2.75,76.06,0,96.39,2.14,2.91,0.95,1.97,161.12,3.73,6.25,1.34,4.91,162.62,-0.7,12.11,6.12,-5.99
3.72,92.88,9.73,95.87,4.07,5.5,2.3,3.19,124.31,6.58,9.09,3.84,5.27,126.06,0.1,3.69,2.41,-1.27
4.15,93.81,5.47,94.19,2.02,3.62,0.58,3.04,205.44,4.12,6.67,1.05,5.62,206.81,1.23,6.79,5.76,-1.02
3.78,86.12,0.78,93.76,2.28,2.91,1.11,1.8,268.69,3.98,5.07,2.53,2.54,269.62,1.36,7.72,5.88,-1.83
3.05,80.38,0.81,93.94,3.41,4.75,1.43,3.32,284.19,5.73,7.66,3.08,4.59,284.88,-0.85,10.54,3.65,-6.88
1.16,67.5,0.52,94.71,4.56,4.78,4.36,0.43,305.25,7.18,7.56,6.91,0.66,306.12,-10.17,4.71,-7.55,-12.26
1.4,73.88,0.15,95.45,5.12,5.73,4.4,1.33,307.19,8.45,9.29,7.42,1.87,308.69,-8.6,5.63,-5.95,-11.58
2.2,72.12,0.87,95.75,2.85,4.33,0.75,3.58,280.5,4.86,7.4,1.23,6.17,282.31,-3.13,13.07,3.08,-9.99
4.58,95,8.58,94.64,2.7,3.47,1.4,2.07,165.5,5.12,6.74,3.79,2.95,170,2.05,7.02,5.37,-1.64
4.46,86.81,6.44,94.07,3.38,5.09,1.89,3.2,285.75,6.09,8.72,3.79,4.94,286.31,2.96,11.12,8.6,-2.52
2.56,74.69,0.39,95.28,4.29,5.75,1.44,4.31,304.5,7.55,9.33,3.58,5.75,306,-1.45,8.06,3.54,-4.52
3.17,80.44,0.5,95.21,0.99,2.19,0.13,2.05,251.25,2,3.97,0.2,3.77,252.69,0.16,5.8,3.58,-2.22
3.11,76.25,0.14,95.25,3.24,4.95,1.76,3.19,319.31,6.15,8.12,4.12,4,320.94,0.96,9.5,6.48,-3.02
3.23,71.81,0,95.74,2.12,3.37,1.3,2.07,252.94,3.83,5.47,1.77,3.7,252.94,2.45,12.08,8.37,-3.7
3.97,74.31,0.09,95.63,1.85,2.32,1.38,0.94,116.44,3.47,5.73,2.12,3.61,117.06,4.46,14.46,12.79,-1.67
3.78,82.44,2.9,95.51,3.7,5.53,1.8,3.73,117.44,6.57,9.31,2.87,6.45,119.19,2.15,6.59,5.75,-0.85
4.46,96.56,18.32,94.54,3.09,6.52,1.18,5.34,190.56,5.6,10.87,1.63,9.23,192.19,1.62,4.84,4.33,-0.52
4.76,93.56,6.88,94.5,1.88,2.95,0.45,2.5,179.44,3.34,5.19,0.96,4.23,181.5,3.2,6.98,6.68,-0.3
4.15,86.75,1.53,94.56,3.65,4.83,2.44,2.39,304.19,6.34,8.15,4.18,3.98,306.25,2.56,6.92,6.37,-0.56
3.66,74.31,0.15,95.6,2.62,3.85,1.28,2.57,275.94,4.35,6.64,2.16,4.48,277.12,3.58,12.53,10.09,-2.44
4.94,84.62,5.26,95.52,2.56,5.12,1.2,3.93,279.25,5.39,9.22,2.47,6.75,279.94,5.61,10.42,12.44,2.01
5,85.88,7.67,95.77,1.62,2.3,0.73,1.56,201.06,3.17,5.91,1.14,4.77,203.88,5.47,10.63,11.45,0.82
5.37,94.81,10.78,95.32,2.48,3.77,0.86,2.91,145.06,4.23,5.84,2.3,3.54,145.69,4.83,5.81,8.29,2.48
4.33,75.44,1.38,95.59,2.62,4.23,1.4,2.84,241.44,5.45,7.26,2.27,4.99,242.44,5.73,14.16,11.87,-2.28
4.64,89,10.17,95.32,2.08,2.73,1.28,1.45,285.44,3.98,5.39,2.66,2.73,285.69,3.79,8.04,7.8,-0.24
3.17,79.56,1,95.67,3.54,4.91,1.52,3.4,303.31,6.51,8.52,3.67,4.84,305,0.37,6.02,2.94,-3.08
3.3,71.56,0.06,96.62,2.16,2.97,0.76,2.21,197.12,3.76,5.38,1.03,4.35,198.31,3.26,15.25,11.4,-3.85
4.33,91.31,15.93,94.7,4.88,7.52,3.38,4.14,162.94,8.73,12.85,5.9,6.96,165.88,2.16,7.45,7.35,-0.09
3.36,81.69,1.05,96.22,3.68,5.25,0.99,4.26,279.94,6.6,9.15,1.41,7.73,281.38,0.67,6.65,3.83,-2.81
4.27,83.06,0.99,96.88,3.27,4.61,0.25,4.36,172.94,6.02,8.1,0.3,7.8,175.56,3.44,10.6,6.97,-3.63
4.52,81,1.17,96.63,3.56,5.44,1.78,3.65,298.88,6.82,9.51,4.64,4.86,300.06,4.97,10.73,8.26,-2.49
2.87,69.88,0,96.82,2.22,3.17,1.48,1.69,301,4.51,5.2,3.47,1.73,301.88,1.62,12.29,7.94,-4.35
2.93,58.62,0,96.61,1.12,2.29,0.18,2.12,92.75,2.16,5.5,0.15,5.35,102.81,4.99,17.86,13.82,-4.05
4.52,75.44,0,96.42,2.7,3.51,1.8,1.71,145.12,4.99,5.84,3.58,2.26,146.75,6.15,10.84,12.64,1.8
6.65,88.5,7.64,95.81,1.86,2.95,0.54,2.4,229.56,3.44,5.27,1.37,3.91,231.06,8.82,10.92,14.15,3.23
4.82,85.31,9.65,95.02,3.46,5.66,1.3,4.36,300.94,6.04,9.89,3.16,6.74,302.69,4.74,9.66,9.08,-0.57
3.05,73.06,0.35,95.26,4.61,5.25,3.71,1.54,320.5,8.23,9.27,7.16,2.1,323,0.85,5.73,4.48,-1.25
3.3,77.19,0.07,95.67,3.84,4.73,2.53,2.2,330.75,7.03,8.23,5.3,2.94,333.31,1.12,7.27,4.65,-2.61
3.91,79.12,0.03,96.02,2.55,3.34,1.62,1.73,336,4.69,5.56,3.56,2,337.44,3.41,10.01,9.05,-0.95
5,75.62,0,96.08,1.83,2.42,0.86,1.56,247.69,3.73,5.35,1.84,3.51,248.5,7.69,17.98,16.11,-1.86
5.43,77.88,1.32,96.19,2.04,2.99,0.96,2.03,144,3.47,4.7,2.03,2.67,145.75,8.51,13.49,15.52,2.03
6.04,82.5,0.28,96.27,1.66,2.38,0.7,1.67,177.81,3.18,4.48,1.84,2.63,178.81,9.08,13.4,15.66,2.26
6.1,94.62,10.32,95.84,1.55,2.16,0.35,1.82,196.31,2.98,5.08,0.55,4.52,198.5,6.75,4.16,8.98,4.83
4.52,75.19,0.01,95.91,2.63,3.78,1.67,2.11,312.94,5.2,6.5,3.61,2.89,314.19,6.6,10.19,12.01,1.83
4.03,71.62,0,95.73,2.16,3.19,1.21,1.98,254.25,4.45,6.06,1.98,4.08,253.88,5.63,13.26,12.76,-0.5
3.6,70.31,0,95.95,2.05,2.91,1.44,1.47,73.94,4.21,5.79,3.09,2.7,73.81,4.58,15.45,12.42,-3.02
4.03,70.25,0,96.51,1.74,2.29,1.15,1.14,88.19,3.35,4.87,2.2,2.67,86.94,6.08,16.28,14.54,-1.74
4.46,69.75,0.04,97,2.11,2.74,1.2,1.55,91.75,3.92,5.04,2.42,2.62,91.44,8.08,17.45,16.24,-1.21
4.88,68.5,0,97.27,1.98,2.59,1.32,1.26,105.62,3.83,5.72,2.66,3.05,105.44,9.21,18.07,17.86,-0.21
4.82,53,0,96.99,1.46,2.35,0.7,1.66,127.06,2.23,4.16,0.96,3.2,124.62,12.71,19.72,21.92,2.2
7.2,62.56,0,96.89,1.48,2.57,0.77,1.8,177.56,2.8,5.2,1.09,4.11,177.69,16.2,14.3,24.03,9.73
10.99,82.81,0,96.55,1.81,2.53,1.34,1.19,230,4.3,6.04,2.34,3.7,230.94,17.75,16.2,25.3,9.12
11.72,78.06,0.16,95.94,1.43,1.98,0.52,1.48,250.25,3.28,5.51,0.84,4.67,251.12,20.33,14.43,27.59,13.16
11.6,91.25,16.38,95.35,1.41,1.8,0.91,0.89,164.19,2.99,4.59,1.95,2.65,166.75,17.04,8.5,21.56,13.06
10.19,93,15.05,94.72,1.65,3.01,0.47,2.53,132.94,3.03,5.46,0.7,4.77,136.5,14.54,9.29,20.04,10.75
6.77,78.94,10.48,94.45,3.89,4.55,1.73,2.83,267.25,7.47,8.48,3.73,4.76,269.19,11.07,10.69,16.08,5.4
4.27,64.19,0.03,95.33,3.24,4.48,0.94,3.55,305.56,5.95,8.07,1.33,6.74,306.44,7.87,9.97,13.12,3.15
5.37,79.31,6.86,95.14,1.91,3.47,0.55,2.92,137.75,3.49,6.12,0.7,5.41,139.38,7.57,10.38,12.57,2.19
7.51,82.44,0.09,95.63,2.01,3.19,0.55,2.63,196.75,3.59,5.74,0.99,4.75,200.56,12.23,15.81,20.48,4.67
11.35,88.88,2.54,95.82,1.95,2.77,1.1,1.66,184.12,3.94,5.29,2.66,2.63,187.69,16.9,15.15,25.06,9.91
13.24,88.62,3.03,95.8,1.91,3.58,0.81,2.77,230.31,3.66,6.65,1.09,5.55,232,19.56,12.95,24.8,11.85
5.86,72.75,0.13,96.52,2.52,3.16,1.28,1.88,309,4.94,5.9,3.79,2.11,295.5,10.69,10.27,15.47,5.2
5.43,70.62,0,96.87,1.12,1.98,0.23,1.75,115.81,2.43,3.98,0.22,3.76,120.06,10.48,15.55,18.05,2.49
6.84,71.81,0,96.9,0.98,1.87,0.38,1.48,242.38,2,4.32,0.67,3.65,243.31,13.74,15.17,20.91,5.74
8.36,79.75,0.09,96.32,2.44,3.99,1.07,2.92,191.44,4.98,7.35,2.47,4.88,194.56,14.52,8.09,18.16,10.07
11.78,89.25,2.94,95.34,2.37,3.16,1.88,1.28,205.19,4.7,6.57,3.8,2.78,208.06,17.56,7.88,21.36,13.48
10.5,84.81,3.5,94.97,2.37,3.16,1.42,1.74,274.75,4.9,6.51,3.49,3.02,276.19,16.49,11.1,21.45,10.35
8,74.44,0,95.9,1.7,2.35,1.15,1.2,280.44,3.45,4.4,2.11,2.28,281.56,15.08,12.32,20.69,8.37
9.77,79.19,0.08,95.89,1.78,2.59,1.11,1.48,269.38,4.04,4.97,1.66,3.3,270.25,16.91,13.48,23.08,9.6
9.03,83.19,1.22,95.76,1.7,2.58,0.64,1.94,241.56,3.55,4.57,1.23,3.34,270.94,14.68,11.67,18.73,7.05
6.71,78.62,8.31,95.66,1.04,1.59,0.55,1.03,155.69,2.23,4.51,0.95,3.55,157.69,11.17,9.52,15.84,6.33
8.54,85.56,2.99,95.15,0.85,1.49,0.21,1.28,105.75,1.95,3.45,0.18,3.27,102.56,13.37,9.16,18.08,8.93
9.28,85.5,4.71,95.16,1.06,1.73,0.38,1.35,200.94,2.12,3.3,0.69,2.6,204.44,14.71,9.86,20.03,10.17
8.42,80.94,2.73,95.29,1.55,2.28,0.99,1.28,230.62,3.41,4.65,1.66,2.98,233.38,14.35,11.97,20.55,8.58
6.47,75.5,0.39,95.65,2.12,3.19,1.16,2.03,291.5,4.28,5.95,2.62,3.33,292,11.49,10.17,16.52,6.36
7.2,69.31,0.02,96,1.66,2.34,0.7,1.64,275.25,2.95,4.09,0.98,3.1,274.81,14.5,13.81,20.37,6.57
9.09,77.94,2.2,95.84,2.39,3.32,1.38,1.93,156.5,4.88,6.43,2.27,4.16,159.62,16.14,12.12,22.02,9.9
9.89,85.38,12.44,95.35,2.3,3.26,0.91,2.35,251,4.44,6.56,2.18,4.38,252.31,15.76,8.63,20.12,11.49
8.79,90.5,16.25,94.84,1.76,2.89,0.83,2.05,163.88,3.41,5.41,1.22,4.19,179.5,12.78,5.86,15.58,9.73
8.24,80.31,0.67,95,2.47,3.59,1.43,2.16,267.38,5.1,6.87,3.4,3.46,268.81,14.01,9.06,18.86,9.8
8.42,78.94,0.17,95.53,1.53,2.15,0.86,1.3,264.62,2.81,3.63,2.24,1.39,266.88,14.74,10.05,19.65,9.6
8.97,76,0.21,95.72,1.69,2.44,0.58,1.86,185,3.42,5.02,0.86,4.16,186.44,16.34,10.78,21.12,10.33
10.19,82.81,2.22,95.53,1.55,2.63,0.61,2.03,247.5,3.54,4.95,1.05,3.89,248.44,16.76,11.91,22.68,10.77
9.16,79.69,0.14,95.64,2.16,3.24,1.27,1.96,279.19,4.5,6.16,2.78,3.38,280.69,15.8,10.74,21.25,10.5
9.46,78.62,0.01,96.25,1.25,1.77,0.78,0.98,99.88,2.78,4.62,1.3,3.32,99.19,16.66,12.61,23.12,10.51
10.56,84.44,1.3,95.9,2.49,3.81,1.3,2.52,180.44,5.04,7.05,3.38,3.66,183.38,16.89,9.05,21.19,12.14
11.41,83.12,6.11,94.57,2.39,3.41,1.24,2.16,242.25,5.12,6.7,3.49,3.2,244.75,18.35,8.2,22.44,14.24
6.77,89.12,4.1,94.67,3.45,3.72,2.78,0.95,305.25,6.55,7.3,5.51,1.79,307.81,8.97,6.55,13.39,6.83
6.04,76.69,1.83,95.37,3.2,4.15,1.81,2.34,332.62,6.47,7.73,4.83,2.91,335.06,10.01,6.48,12.84,6.36
6.59,70.75,0,96.01,1.97,3.26,0.35,2.91,313.81,4.01,6.05,0.43,5.62,314.69,12.8,13.34,18.53,5.19
7.93,75.81,0.06,96.27,1.42,1.81,0.93,0.88,182.75,2.73,4.85,1.34,3.5,184.88,14.59,11.88,20.46,8.58
8,77.88,0.11,96.12,2.6,3.71,1.56,2.14,151.38,4.7,6.56,2.84,3.72,153.81,14.21,9.9,19.65,9.76
9.22,83.75,0.84,95.93,2.2,3.12,1.09,2.03,160.12,4.24,5.68,2.41,3.27,162.94,15.05,10.28,20.12,9.83
10.5,85.06,1.06,95.92,1.22,2,0.56,1.44,289.38,2.56,4.44,1.05,3.39,288.75,16.8,10.59,22.37,11.79
11.54,77,0,96.23,1.55,1.9,1.02,0.88,280.19,2.88,3.78,1.52,2.27,280.94,20.08,13.96,25.99,12.04
13,77.56,0.01,96.08,1.56,2.18,0.59,1.59,174.94,3.22,5.51,0.91,4.59,177.12,21.91,10.8,27.17,16.37
12.15,90.81,10.74,95.5,1.8,2.88,1.23,1.65,241.06,4.01,5.65,3.02,2.63,243.12,17.83,9.17,21.58,12.4
8.67,75.75,0.36,96.22,1.7,2.12,0.94,1.19,296.81,3.15,3.99,1.34,2.66,297.94,15.98,9.29,20.67,11.38
9.58,77.81,3.04,96.43,1.61,2.09,1.02,1.05,225.25,3.35,4.7,1.37,3.33,226.44,16.97,13.23,22.98,9.75
8.36,75.12,0.29,96.34,1.7,2.73,0.73,1.99,278.62,3.46,5.07,1.13,3.94,279.19,15.66,8.6,19.98,11.37
12.33,81.38,1.5,95.74,1.81,2.35,1.2,1.16,213.75,4.33,5.78,2.43,3.34,216.31,19.93,13.64,25.79,12.15
12.21,85.06,5,95.41,2.03,2.8,1.05,1.75,258.5,4.44,5.24,3.3,1.94,259.38,19.17,10.5,23.83,13.33
8.67,75,0.01,95.82,1.98,2.66,1.42,1.24,286,4.48,5.33,2.52,2.81,287.06,16.23,10.77,21.84,11.06
8.36,76,0.02,96.21,1.97,2.8,1.09,1.71,292.31,4.22,5.27,2.93,2.34,293.5,15.37,10.88,20.49,9.6
10.07,85.62,10.47,95.83,1.42,1.77,0.68,1.09,200.12,2.8,3.73,1.14,2.59,201.81,15.94,7.2,19.26,12.06
10.01,82.69,2.03,95.39,2.21,3.62,1.39,2.23,312.25,4.69,6.57,3.15,3.42,314,16.54,9.4,20.77,11.37
9.28,75.88,0.02,95.94,1.3,1.73,0.38,1.34,271.19,2.66,3.86,0.66,3.2,270.62,16.91,11.45,21.69,10.25
10.56,81.75,0.12,95.78,1.63,2.52,0.91,1.61,273.69,3.74,4.81,1.58,3.23,274.75,17.68,10.23,22.98,12.75
7.32,73.38,0,96.13,1.81,2.39,1.2,1.2,320.69,3.63,4.25,2.53,1.73,321.81,14.12,10.9,19.73,8.83
8.24,77.12,0,96.09,1.59,1.94,0.87,1.07,283.81,3.34,4.5,1.45,3.05,285.88,14.91,13.98,21.08,7.11
10.38,79.44,0.05,95.47,1.64,2.48,0.92,1.55,219.31,4.02,5.45,1.4,4.06,220.81,17.82,13.43,23.75,10.33
13.18,87.62,5.9,94.88,2.28,3.7,1.52,2.17,212.88,4.77,7.05,3.28,3.77,215.88,19.69,8.4,24.63,16.23
10.62,78.56,0.35,95.51,1.73,2.11,1.02,1.09,276.69,3.3,3.88,2.35,1.52,277.25,18.27,8.25,22.56,14.32
10.56,81.81,5.41,95.93,1.32,2.03,0.3,1.73,253.94,2.71,4.05,0.62,3.43,253.69,17.62,11.02,23.66,12.65
9.52,75.81,0.21,96.31,1.53,1.93,1.18,0.75,293.81,2.83,3.62,1.67,1.95,295.12,17.4,10.91,22.48,11.57
10.38,75.88,0.03,96.18,1.57,2.3,0.52,1.78,234.69,3.45,5.34,0.86,4.48,236.5,18.53,11,23.93,12.93
11.54,75.5,0.39,95.97,1.26,2,0.94,1.06,254.88,2.52,3.98,1.62,2.35,255.69,20.33,11.67,25.36,13.69
13.43,88.19,38.27,95.49,1.95,3.11,0.68,2.43,185.44,3.78,6.47,1.05,5.41,187.81,19.73,9.03,24.09,15.06
14.04,85.94,2.91,94.73,2.73,3.49,1.28,2.21,276.88,5.77,6.91,3.69,3.22,278.75,21.1,7.77,25.43,17.65
14.4,84.06,0.3,95.09,1.55,2.01,1.01,0.99,256.25,3.27,3.77,2.12,1.65,257.38,21.92,10.43,26.8,16.37
15.44,85,5.68,94.82,2.05,3.11,1.28,1.83,192.56,4.48,5.9,2.34,3.55,195,22.75,9.45,27.07,17.62
13.67,85,0.38,95.39,1.65,2.16,1.21,0.95,258.56,3.8,4.91,2.8,2.1,260.38,21.05,9.58,26.33,16.74
13.18,80.81,0.11,95.83,1.64,2.44,0.92,1.52,235.31,3.96,5.38,1.38,3.99,237.25,21.42,12.19,26.88,14.69
14.77,84.06,5.57,95.63,2.02,3.43,0.68,2.74,213.75,4.56,7.51,1.01,6.51,215.75,22.32,10.34,26.83,16.49
13.49,88.31,9.06,95.28,2.22,2.88,1.39,1.48,243.94,4.86,6.19,3.83,2.37,246.44,19.87,9.77,23.37,13.62
9.95,79.5,0.1,95.71,1.58,2.2,1.08,1.12,273.56,3.54,4.7,2.15,2.55,274.88,17.22,10.48,22.51,12.03
10.62,79.38,0.08,95.63,1.33,1.88,0.89,0.98,272.19,2.66,4.68,1.52,3.16,273.25,18.26,11.43,23.65,12.23
