QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,T2M,T2M_RANGE,T2M_MAX,T2M_MIN
3.78,91.19,4.89,99.45,3.98,5.45,2.82,2.63,232.5,5.27,6.65,4.02,2.62,233.12,1.19,5.49,4.05,-1.45
3.05,82.12,0.84,99.08,4.34,8.97,2.52,6.45,247.88,5.73,11.48,3.41,8.08,248.5,-0.31,6.59,1.97,-4.62
2.38,74.56,0.61,100.72,8.08,10.09,5.82,4.26,260.81,10.39,12.41,7.95,4.46,262.19,-2.1,5.09,0.47,-4.63
2.44,74.19,0.08,101.55,6.09,6.95,4.77,2.19,205.25,8,9.52,6.95,2.57,206.06,-1.45,4.09,0.48,-3.61
4.09,89.25,6.48,99.92,9.32,11.55,6.88,4.68,204.44,12.24,15.03,9.05,5.98,206.06,2.48,5.13,4.29,-0.85
3.36,83.5,9.67,99.03,5.99,8.74,3.91,4.84,261.5,8.14,11.34,5.13,6.21,262.25,0.52,6.64,2.87,-3.77
2.5,77.62,0.21,100.19,4.45,6.66,2.06,4.59,253.38,6.41,8.12,3.43,4.68,253.88,-1.85,5.32,0.73,-4.59
3.66,89,7.24,99.57,2.85,3.87,2.21,1.66,193.31,4.68,6.23,3.21,3.02,194.19,0.81,6.98,4.01,-2.97
3.85,87.88,6.26,98.96,4.07,5.77,2.48,3.28,266.38,6.22,7.2,4.43,2.77,267,1.83,5.73,4.23,-1.5
3.17,86.62,2.8,99.45,5.03,8.51,2.9,5.61,263.81,7.37,10.5,5.3,5.2,264.06,-0.32,4.05,1.95,-2.1
2.32,81.44,1.24,100.1,3.15,4.04,2.44,1.59,122.5,4.38,5.98,2.68,3.29,122.75,-3.59,6.42,-1.21,-7.63
1.65,70.5,0.1,100.85,2.89,4.8,1.35,3.45,51.69,3.75,6.45,1.5,4.95,51.88,-5.55,5.75,-2.31,-8.06
1.89,72.81,0.09,100.05,6.34,7.6,5.1,2.5,95.31,8.34,9.33,6.78,2.55,96.5,-4.48,5.76,-1.17,-6.93
3.97,94.69,1.45,98.52,5.27,6.65,3.94,2.72,173.94,7.67,8.97,6.59,2.38,175.12,0.71,8.46,4.24,-4.22
2.81,69.81,3.06,98.83,12.55,17.15,7.01,10.14,231.12,16.04,21.39,9.06,12.33,232.31,-0.67,10.98,6.8,-4.17
2.56,77.25,0.46,100.14,6.11,8.79,3.72,5.07,229.5,8.7,11.3,7.09,4.22,230.31,-1.73,4.8,0.54,-4.26
3.42,87.25,0.67,99.45,3.22,4.27,0.96,3.31,168.44,4.79,6.59,1.5,5.09,168.94,0.6,7.12,4.77,-2.35
3.97,95.44,6.51,99.28,3.77,4.52,2.79,1.72,151.5,5.89,7.8,4.14,3.66,152.88,0.87,5.28,3.73,-1.55
3.23,83.19,10.57,99.12,6.58,8.53,4.38,4.15,221.12,9.13,11.29,6.94,4.34,221.88,-0.76,9.69,2.68,-7.01
1.46,67.12,2.78,99.68,4.31,6.23,1.43,4.8,265.25,5.61,8.12,1.64,6.48,264.94,-6.39,2.95,-4.71,-7.66
1.16,73.25,0.9,100.34,7.96,10.21,4.23,5.98,259.25,10.21,12.77,5.69,7.08,259.69,-10.57,3.82,-7.91,-11.74
1.46,82.25,0.75,101.27,9.77,11.02,8.73,2.28,219.75,12.28,13.77,10.9,2.87,221.12,-8.71,2.63,-7.61,-10.24
2.01,86.81,6.2,99.99,10.48,12.4,7.87,4.53,210.19,13.31,15.48,10.23,5.25,211.69,-5.81,3.89,-4.4,-8.29
2.69,92.06,2.02,99.87,6.65,8.62,5.33,3.29,236.06,9.16,10.85,8.04,2.81,237.19,-3.22,4.62,-0.5,-5.12
3.36,94.88,1.35,100.5,7.49,9.95,5.48,4.48,228.75,10.05,13.06,8.12,4.94,229.94,-0.88,4.81,0.56,-4.25
3.66,93.56,0.69,100.39,7.49,9.09,5.77,3.33,218.75,9.99,11.55,8.05,3.5,220,0.45,1.3,0.94,-0.35
3.48,93.81,0.27,99.97,4.93,6.12,3.78,2.34,231.62,7.16,7.98,5.18,2.8,232.56,-0.39,4.8,1.65,-3.15
2.69,95.5,0.62,100.23,3.3,4.81,2.17,2.64,163.31,4.88,7.96,2.64,5.32,163.81,-3.78,10.7,-0.05,-10.75
1.65,94.44,0.05,100.73,3.77,4.76,1.9,2.87,72.81,5.42,6.62,2.88,3.75,73.31,-9.17,7.27,-4.56,-11.82
2.01,94.62,0.06,100.81,2.58,3.87,1.2,2.67,169.25,3.73,6.41,1.41,5,169.5,-7.05,8.69,-2.02,-10.7
3.3,96.62,0.22,100.31,4.46,5.61,3.21,2.4,195,6.58,8.94,5.05,3.88,195.75,-1.43,7.07,2.05,-5.02
3.72,94.81,1.63,99.88,4.35,5.03,3.67,1.36,225.44,6.36,7.97,5.17,2.8,226,0.33,2.63,1.77,-0.87
2.93,92.31,2.8,100.43,4.34,5.35,3.3,2.05,267,6.17,7.3,4.78,2.52,267.38,-2.43,6.73,-0.45,-7.17
1.22,84.31,0.13,101.98,2.84,4.39,1.56,2.84,101.38,3.9,6.35,2.12,4.23,101.44,-11.32,7.65,-7.56,-15.2
0.98,87.38,0,102.68,2.33,2.69,1.7,0.98,261.38,3.16,3.91,2.12,1.78,261.69,-14.21,7.8,-9.38,-17.19
1.28,98.38,0.14,102.26,3.34,4.14,2.43,1.72,178.5,4.66,5.74,3.9,1.84,178.75,-12.81,8.66,-8.7,-17.35
1.77,95.88,0.14,101.35,4.57,5.85,3.56,2.3,188.06,6.91,7.64,6.02,1.62,188.75,-8.27,5.36,-5.49,-10.85
2.08,95.5,1.43,100.58,7.08,10.09,4.63,5.45,201.62,9.23,12.77,6.49,6.28,202.62,-6.74,6.23,-3.6,-9.83
2.81,95.75,2.37,100.19,6,9.52,3.59,5.92,235.5,8.52,12.07,6.37,5.7,236.44,-3.07,3.4,-1.45,-4.85
2.14,90.69,3.11,100.12,7.17,8.72,6.05,2.66,243.69,9.7,10.73,8.08,2.65,244.81,-6.19,6.83,-3.18,-10
1.59,95.06,0.57,100.9,4.78,6.86,2.91,3.95,221.56,6.89,9.43,5.13,4.3,222.25,-9.49,2.99,-8.52,-11.52
1.04,95.56,0.32,100.82,3.04,4.2,2.3,1.9,150.06,4.34,5.63,3.12,2.52,150.25,-14.76,12.03,-9.91,-21.94
0.73,96.69,0.24,99.82,4.19,7.22,2.63,4.58,187.06,5.87,9.86,3.05,6.8,187.5,-18.91,9.01,-14.35,-23.37
1.28,94.69,3.33,100.02,7.32,9.51,4.86,4.64,241.69,9.7,11.97,7.86,4.11,243.06,-11.83,3.9,-10.48,-14.38
1.77,96.06,5.34,99.82,8.42,10.16,4.73,5.43,221.62,10.87,12.76,7.73,5.03,223.31,-8.8,4.06,-7.28,-11.35
1.83,95.94,3.25,99.07,8.52,9.67,7.67,2,230.62,10.91,12.52,9.49,3.03,232.25,-8.27,4.62,-5.19,-9.81
1.77,94.88,1.9,99.68,6.84,11.38,3.09,8.3,251.19,9.51,14.48,5.8,8.67,252,-9.06,10.71,-4.9,-15.61
2.01,96.88,7.38,98.65,8.15,10.04,3.02,7.02,217.62,10.23,12.47,4.17,8.29,218.62,-7.27,3.48,-6.32,-9.81
0.37,96.06,0.72,99.69,5.91,8.18,3.18,5,310.5,8.02,9.62,5.27,4.34,311.31,-28.05,23.14,-12.74,-35.88
0.49,95.62,3.55,99.79,8.47,9.21,6.83,2.38,212.75,10.41,11.58,8.23,3.35,214.69,-23.85,16.18,-17.6,-33.77
1.28,95.88,4.56,98.85,8.9,9.4,8.11,1.29,220.19,11.17,11.77,10.17,1.6,221.75,-12.62,6.4,-10.58,-16.98
0.98,94.31,3.45,98.67,6.37,8.99,4.05,4.94,274.81,8.6,10.84,5.79,5.05,275.56,-16.83,18.27,-11.24,-29.52
0.12,94.19,0.13,101.25,4.76,6.5,2.95,3.55,278.5,6.95,8.5,5.26,3.24,279.19,-33.59,5.48,-30.48,-35.95
0.18,95.75,0.05,102.47,6.02,7.2,3.85,3.34,198.25,7.52,8.94,6.28,2.65,199.25,-32.27,11.95,-26.69,-38.63
0.43,95.12,0.04,101.3,6.05,6.88,5.24,1.65,189.69,7.73,8.61,6.96,1.65,190.62,-24.14,4.89,-21.57,-26.47
0.61,95.31,0.61,100.94,6.67,7.41,5.8,1.62,204.81,8.41,9.73,7.38,2.35,206.62,-20.76,9.93,-16.42,-26.35
0.92,95.94,0.19,101.15,6.14,7.54,4.75,2.79,189.88,8.25,10.08,7.27,2.8,190.94,-15.6,3.58,-14.66,-18.24
0.92,94.12,0.59,100.13,6.27,9.53,4.68,4.84,156.38,8.73,11.93,6.72,5.21,157.06,-15.78,8.09,-10.7,-18.78
1.53,91.5,1.5,99.83,9.7,14.45,5.63,8.82,212.38,12.69,17.91,8.07,9.84,213.56,-10.72,13.52,-4.14,-17.66
0.73,95.94,1.58,101.1,6.59,8.98,4.7,4.28,176.75,8.71,11.27,7.18,4.09,178.12,-18.5,11.9,-11.29,-23.19
1.59,94.94,1.34,100.12,6.55,9.48,3.28,6.2,192.31,9.14,12.45,5.84,6.6,193.44,-9.77,2.4,-8.52,-10.92
1.16,97.75,1.51,99.99,3.2,5.89,1.61,4.28,264,4.78,6.98,2.34,4.65,264.06,-13.88,12.21,-11.02,-23.23
0.49,94.69,1.84,101.31,7.62,9.88,5.45,4.42,208.88,9.66,11.6,7.04,4.56,210.19,-22.85,12.45,-16.01,-28.45
1.4,96.5,2.92,101.53,6.16,6.76,5.12,1.64,230.56,8.22,9.01,7.15,1.85,231.81,-11.33,7.59,-8.12,-15.71
1.4,96.62,0.48,102.02,6.05,7.92,4.3,3.62,216.88,8.11,10.02,6.83,3.18,217.81,-11.13,2.59,-9.85,-12.44
1.22,94.06,1.38,101.19,7.66,8.43,6.72,1.7,203.12,9.62,10.34,8.36,1.98,204.5,-12.6,2.06,-11.69,-13.74
1.1,96.44,2.26,100.56,4.04,6.39,1.48,4.91,259.31,5.73,7.98,2.55,5.44,260.06,-13.56,1.23,-13.13,-14.36
0.85,98.94,0.37,102.2,3.03,5.3,1.55,3.75,287.12,4.91,7.39,1.87,5.52,287.75,-17.05,3.63,-14.96,-18.6
0.79,96.69,0.15,102.57,7.59,9.38,5.4,3.97,199.69,9.55,11.35,7.55,3.8,201,-16.92,2.54,-15.83,-18.37
0.67,95.12,0.01,102.17,6.87,7.98,6.2,1.78,196.19,8.77,9.82,7.45,2.38,197.12,-18.39,3.39,-16.81,-20.2
0.85,94,4.36,101.07,6.33,7.41,5.32,2.1,215.5,8.03,9.09,7.2,1.88,216.56,-16.62,4.68,-14.18,-18.86
1.22,96.69,0.54,101.48,4.78,5.31,4.27,1.04,258.62,7.27,7.78,6.31,1.46,259.69,-12.52,5.28,-10.73,-16.01
0.98,98.75,0.52,101.88,3.51,4.53,2.45,2.08,236,5.7,6.67,4.18,2.49,236.38,-15.11,4.77,-13.17,-17.94
0.73,96.31,0.24,101.87,4.52,5.48,3.27,2.2,209.75,6.79,7.71,5.71,2.01,210.06,-17.76,3.9,-15.74,-19.64
0.61,97.81,0.08,101.33,5.02,6.28,3.73,2.55,181.94,7.1,9.26,5.06,4.2,182.38,-20.6,4.91,-17.99,-22.89
0.92,96.62,0.06,100.47,5.73,6.54,4.46,2.07,198.62,8.12,8.97,7.3,1.67,199.31,-16.71,11.93,-11.16,-23.09
1.83,94.5,0.5,100.39,6.3,7.41,4.72,2.7,217.25,8.83,9.59,7.38,2.21,218.69,-7.93,6.79,-4.99,-11.78
1.65,95.44,0,100.75,4.17,5.06,3.41,1.66,197.5,7.2,8.16,5.36,2.81,198,-9.45,5.11,-7.38,-12.49
0.98,97.75,0.06,100.29,4.89,5.95,4.16,1.78,176.56,7.68,9.05,6.54,2.51,177,-15.24,7.85,-10.21,-18.06
2.32,94.69,1.65,99.46,6.79,8.2,5.79,2.41,186.25,9.51,11.27,8.66,2.61,187.31,-5.49,6.08,-3.21,-9.29
2.38,92.88,2.75,99.24,10.04,12.98,7.65,5.34,194.12,13.02,16.55,10.27,6.28,195.38,-5.02,5.84,-1.41,-7.24
2.56,93.69,2.22,98.81,10.29,13.36,8.69,4.67,228.19,13.22,16.85,11.79,5.07,229.44,-4.55,10.77,-1.62,-12.38
0.79,95.25,0.24,100.54,7.88,9.58,6.92,2.65,242.31,10.01,11.86,8.87,2.99,243.56,-17.42,6.12,-13.91,-20.03
0.49,97.69,0.29,101.71,4.34,6.7,2.07,4.62,246.25,6.05,8.63,3.47,5.17,247.12,-22.09,5.59,-20.21,-25.81
0.55,96,0.06,100.96,5.03,7.37,2.43,4.94,155.38,6.74,9.25,4.57,4.68,156.19,-21.1,8.84,-17.2,-26.04
1.1,94.56,0.23,100.31,6.76,8.81,4.86,3.95,207.62,8.77,10.91,7.12,3.79,208.62,-13.49,3.68,-12.45,-16.13
1.71,93.44,1.54,98.65,7.96,9.16,7.27,1.89,195.25,10.37,11.48,9.5,1.98,196.5,-9.1,8.16,-6.26,-14.42
1.1,94.12,1.16,98.71,9.3,11.41,6.41,5,242.69,11.45,14.12,7.92,6.2,243.56,-16.21,20.67,-5.9,-26.57
0.37,94.56,0.29,100.27,4.43,6.05,2.95,3.11,244.44,6.47,7.52,5.05,2.47,244.88,-25.85,3.82,-23.7,-27.52
0.61,96.69,0.9,100.4,7.57,11.55,2.95,8.6,197.38,9.72,14.62,5.08,9.55,198.44,-20.64,12.12,-15.66,-27.77
1.04,94.69,0.26,99.75,8.38,11.77,6.33,5.45,206.69,10.55,14.67,8.24,6.43,208.25,-14.74,6.95,-11.7,-18.65
1.53,97.25,1.14,100.02,5.29,6.52,3.81,2.7,227.81,7.63,8.64,6.55,2.08,228.75,-10.6,4.73,-8.16,-12.88
1.83,96,0.98,100.1,7.02,9.87,3.53,6.34,201.06,9.93,12.37,6.17,6.2,202,-8.51,7.88,-5.44,-13.32
2.2,97,1.56,99.74,5.45,8.69,3.8,4.9,181.56,7.89,11.22,5.52,5.7,182.25,-6.37,6.79,-3.34,-10.13
2.44,93.19,0.83,98.64,8.62,9.4,7.59,1.81,200.38,11.1,12.04,9.77,2.27,201.62,-4.89,9.08,-2.55,-11.63
0.61,94.75,0.06,100.64,6.85,8.45,4.76,3.69,228,9.2,10.66,7.74,2.93,228.69,-20.41,11.88,-13.74,-25.61
0.61,97,0.08,101.36,4.29,6.31,2,4.31,209.94,6.29,8.27,3.16,5.1,210.56,-20.6,5.54,-18.67,-24.2
0.55,95.56,0.09,101.06,2.68,3.66,1.29,2.37,77,3.84,5.34,1.82,3.51,77.06,-21.77,8.28,-17.7,-25.98
0.55,98.06,0.09,101.33,3.13,6.41,1.11,5.3,244.44,4.4,8.44,1.48,6.96,244.69,-21.6,4.45,-19.45,-23.89
1.34,95.19,1.67,100.35,7.65,10.48,3.82,6.66,183.25,9.8,13.28,6.59,6.68,184.31,-12.2,11.66,-8.13,-19.78
1.71,97.06,0.46,100.45,4.17,7.11,2.59,4.52,224.06,6.33,9.45,4.46,4.99,224.56,-9.11,4.41,-6.67,-11.07
1.89,95.69,1.94,100.42,6.05,6.79,5.09,1.7,226.25,8.3,9.17,7.45,1.73,227.12,-7.85,2.49,-6.63,-9.12
2.2,95.69,8.14,99.76,8.56,9.77,5.64,4.13,209,10.66,11.66,8.14,3.52,210.12,-6.02,3.96,-3.94,-7.9
1.46,95.75,0.32,100.02,6.32,9.3,3.49,5.81,265.5,8.82,12,6.58,5.43,266.31,-10.92,7.77,-6.98,-14.75
1.53,95.88,0.75,99.86,8.81,10.67,6.22,4.45,209.44,10.88,12.98,8.06,4.93,210.56,-10.27,4.77,-7.85,-12.63
1.65,95.62,4.31,99.32,8.02,9.7,5.74,3.96,217.88,10.12,12.22,7.66,4.56,219.06,-9.35,2.99,-8.26,-11.25
1.65,96.62,4.29,98.75,6.55,11.3,5.11,6.19,238.62,8.4,13.53,6.68,6.85,239.44,-9.99,11.24,-7.76,-19
0.73,94.81,2.01,99.54,7.56,9.99,3.64,6.35,226.56,9.64,12.35,5.9,6.45,227.62,-17.76,2.75,-16.56,-19.31
0.37,97.25,0.21,100.35,3.69,4.54,2.36,2.18,299.62,5.72,7.97,4.51,3.46,299.81,-25.99,15.79,-19.13,-34.92
0.12,96.62,0.05,102.19,2.86,3.46,2.25,1.21,261.69,4.3,5.43,2.81,2.62,262,-35.02,6.45,-31.25,-37.7
0.12,98.69,0.06,103.09,3.53,4.34,2.59,1.74,222,5.08,6.12,3.8,2.31,222.31,-35.13,7.35,-31.88,-39.23
0.18,97.38,0.11,102.66,5.66,7.87,4.1,3.77,215.38,7.27,9.74,5.83,3.91,216.25,-31.93,10.18,-27.59,-37.77
0.43,94.5,1.39,101.39,10.04,12.45,6.43,6.01,214.5,12.02,14.6,8.37,6.23,216.06,-23.73,9.45,-18.6,-28.05
0.79,95.25,0.47,101.18,7.28,9.39,4.54,4.84,223.06,9.41,12.16,7.4,4.76,223.94,-16.96,6.05,-14.1,-20.15
0.79,95.12,0.01,101.29,7.63,9.02,6.35,2.67,221.44,10.19,10.88,8.94,1.94,222.19,-17.28,8.19,-14.14,-22.33
0.55,95.69,0.02,101.31,6.02,6.6,5.15,1.45,220.19,8.23,9.36,7.02,2.34,220.88,-21.8,9.57,-16.25,-25.81
0.43,98.12,0.03,101.53,3.52,5.62,1.98,3.66,233.81,4.95,7.76,3.05,4.7,234.25,-23.59,7.84,-19.28,-27.11
0.55,98.12,0.04,101.57,2.41,3.46,1.77,1.69,264.81,3.71,6.3,2.21,4.09,264.75,-22.04,7.92,-17.56,-25.49
0.61,97,0.03,102.34,5.38,7.02,3.68,3.34,232,7.72,8.8,6.61,2.19,232.75,-20.32,8.4,-15.7,-24.1
0.49,98.75,0.07,102.42,3.18,5.34,1.19,4.16,198.38,4.52,6.41,1.53,4.88,198.38,-22.62,9.93,-17.3,-27.23
0.49,96.75,0.02,102.01,3.94,5.15,2.7,2.45,244,6.12,7.77,4.84,2.92,244.38,-22.86,10.2,-16.77,-26.96
0.49,99.06,0.04,102.12,2.09,3.02,0.35,2.67,180.19,3.2,4.67,0.36,4.31,180.19,-23.27,8.39,-18.41,-26.8
0.61,97,0.06,101.42,3.2,5.09,1.87,3.22,139.75,4.6,7.67,2.18,5.49,140.06,-20.3,8.11,-15.39,-23.5
0.92,93.75,0.26,100.16,5.95,7.9,3.99,3.91,175.19,8.2,10.21,6.07,4.14,175.75,-16.81,17.14,-8.21,-25.35
1.77,95.06,0.56,99.89,7.38,10.08,5.37,4.71,216.5,9.83,12.1,7.81,4.29,217.31,-8.58,3.94,-6.51,-10.45
2.2,94.38,0.82,99.19,9.17,13.63,6.19,7.45,183.62,11.48,16.86,7.81,9.05,184.75,-6.35,7.95,-2.1,-10.04
1.4,95.62,0.31,100.28,9.06,15.41,5.97,9.44,222.88,11.1,18.71,7.63,11.08,223.81,-11.35,5.82,-6.81,-12.63
1.34,97.38,0.44,99.8,5.6,6.55,4.2,2.36,205.88,7.59,9.12,6.39,2.73,206.38,-11.7,4.09,-10.24,-14.33
1.65,97.69,0.84,98.43,5.24,8.11,2.97,5.14,227.56,7.33,10.57,4.6,5.97,228.12,-9.81,6.82,-6.64,-13.46
1.28,94.81,1.99,99.49,9.57,16.62,5.42,11.19,242.94,12.25,20.39,8.86,11.53,244.12,-12.4,8.69,-9.55,-18.24
1.71,93.88,1.4,99.16,11.93,16.2,8.36,7.84,233.81,14.88,19.84,11.4,8.45,235.12,-8.85,3.88,-6.99,-10.88
1.28,95.88,0.21,100.33,4.82,8.67,2.7,5.98,241.19,6.56,11.19,4.17,7.02,241.81,-12.18,5.8,-9.39,-15.19
1.22,98.5,0.17,100.07,4.32,5.81,2.7,3.1,196.81,6.3,7.48,5.14,2.34,197.19,-13.37,7.73,-9.7,-17.42
1.22,96.31,1.11,99.65,4.03,5.35,2.98,2.38,240.69,5.92,6.56,5.16,1.41,240.88,-13.01,5.29,-9.63,-14.92
0.67,94.62,1.72,99.91,6.36,8.48,4.8,3.7,260.44,8.02,9.86,6.45,3.41,261,-19.61,11.88,-14.98,-26.86
0.31,96.94,0.1,101.68,4.05,4.77,2.69,2.08,242.56,5.82,8.16,4.15,4.02,243,-28.42,8.26,-24.6,-32.86
0.43,97.81,0.06,101.87,5.49,7.35,3.98,3.36,174.25,7.8,8.61,6.26,2.35,174.62,-25.02,13.29,-18.91,-32.2
0.73,95.12,0.64,100.34,5.55,6.77,3.47,3.29,156.44,7.68,9.23,5.55,3.7,157.12,-19.53,16.67,-12.47,-29.14
0.98,97.12,1.05,100.03,4.34,6.91,2,4.91,240.44,6.24,7.77,3.66,4.11,240.75,-15.56,5.93,-12.81,-18.74
1.22,98,1.07,100.81,4.57,5.59,3.4,2.2,215.06,6.61,7.84,5.81,2.03,215.56,-13.34,11.09,-7.43,-18.52
2.38,96,2.56,100.7,7.24,8.44,5.85,2.59,210.88,9.25,10.52,8.11,2.41,211.94,-5.13,4.12,-3.1,-7.23
2.14,95.88,4.33,99.57,6.31,8.02,4.47,3.55,259.06,8.19,10.3,5.83,4.48,260.06,-6.31,2.59,-5.4,-7.99
1.89,93.5,0.4,100.85,5.15,7.94,3.16,4.78,303.12,7.39,10.38,5.65,4.73,303.81,-7.44,7.91,-4.24,-12.14
1.89,96.19,1.9,100.88,7.91,9.36,5.41,3.95,228.69,9.82,11.69,6.88,4.81,229.69,-7.78,7.93,-5.27,-13.2
2.32,97.5,6.02,100.34,6.69,8.06,4.52,3.55,287.25,8.96,9.93,7.62,2.3,288.25,-5.7,4.2,-3.08,-7.28
1.89,95.31,0.07,101.86,3.64,5.23,2.45,2.78,282.19,5.71,8.01,3.13,4.88,282.62,-7.56,7.82,-3.08,-10.9
1.77,95.19,0.16,101.6,4.7,6.23,3.12,3.12,251.75,6.78,7.86,5.51,2.35,252.19,-8.24,4.68,-5.65,-10.33
1.59,97.56,0.25,100.92,4.53,6.12,3.12,2.99,269.06,6.65,7.7,6.03,1.66,269.5,-10,5.24,-7.52,-12.77
1.65,97.56,0.22,100.86,4.82,6.59,3.12,3.48,274.56,6.97,7.66,6.04,1.62,275.12,-9.68,6.31,-6.57,-12.88
1.53,96.75,0.35,100.92,4.32,6.86,2.07,4.79,206.88,6.16,8.76,3.41,5.34,207.5,-10.21,6.02,-6.95,-12.98
0.79,95.81,0.06,101.94,6.12,7.34,4.43,2.91,46.62,8.53,9.97,7.43,2.54,47.06,-17.01,7.02,-14.17,-21.2
0.73,96.56,0.04,102.24,6.2,7.38,5.36,2.02,57.69,8.31,10.69,6.87,3.83,58.38,-18.87,13.12,-11.89,-25.01
0.73,94.69,0.05,101.52,3.34,5.05,1.9,3.15,130.69,5.1,7.63,2.09,5.54,131.19,-19.21,15.62,-11.44,-27.06
1.1,96.38,0.18,101.09,3.18,4.41,2.51,1.91,208.12,4.78,6.99,3.05,3.95,208.44,-14.27,10.89,-9.38,-20.28
2.62,96.19,0.84,99.99,7.44,9.78,4.3,5.48,204.56,9.57,12.43,6.78,5.65,205.44,-4.38,9.74,-0.97,-10.71
2.38,93.31,1.29,99.54,9.17,11.03,6.23,4.8,194.38,11.57,13.62,8.59,5.02,195.38,-4.74,3.4,-2.38,-5.79
2.56,94.31,1.32,100.28,6.9,8.88,4.19,4.69,248.12,9,10.65,6.12,4.52,249,-4.07,4.73,-1.33,-6.06
2.5,96.75,2.07,100.18,4.88,6.55,2.78,3.77,232.44,6.73,8.94,4.68,4.25,233.06,-4.62,5.3,-2.93,-8.24
2.14,94.69,0.71,99.98,2.84,3.36,2.27,1.09,307,4.07,5.13,3.15,1.98,307.12,-6.56,9.49,-1.73,-11.23
2.14,95.06,1.2,99.68,7.52,10.01,3.63,6.38,232.5,9.77,12.62,6.45,6.18,233.38,-6.6,8.1,-3.48,-11.59
2.44,96.5,2.33,99.77,6.17,9.91,3.3,6.61,262.31,8.26,12.47,5.71,6.75,263.19,-5.06,5.42,-2.36,-7.78
1.89,93.38,3.29,100.12,8.63,13.66,3.25,10.4,261.5,11.27,16.88,6.31,10.57,262.31,-7.31,3.18,-5.81,-9
2.38,95.81,1.11,99.81,7.7,11.16,4.26,6.9,261.62,9.8,13.96,6.91,7.05,262.81,-5.3,6.1,-2.77,-8.87
2.87,96.31,1.63,99.95,6.7,10.25,2.23,8.02,231.88,8.61,12.77,3.19,9.59,232.69,-3.29,10.72,0.16,-10.56
2.38,96.88,0.46,100.73,4.41,6.86,1.41,5.45,191.81,6.1,9.16,1.88,7.28,192.06,-5.64,11.23,-0.87,-12.1
2.62,94.56,0.14,100.53,8.98,10.59,6.64,3.95,224.25,11.25,13.05,8.7,4.35,225.25,-3.9,6.8,-0.6,-7.42
2.81,94.94,0.02,100.03,8.23,9.48,7.11,2.37,198.56,10.32,11.68,8.73,2.95,199.44,-3.2,8.65,0.24,-8.4
3.54,93.94,2.17,98.91,8.61,9.88,6.98,2.89,218.75,11.08,12.62,9.38,3.24,219.94,-0.29,2.76,0.46,-2.3
3.54,96.19,14.94,98.38,4.7,6.77,1.9,4.87,160.31,6.31,9.65,2.66,6.98,161.06,-0.77,3.42,0.44,-2.99
2.14,92.69,2.66,99.82,4.39,7.89,2.79,5.1,282.62,5.88,9.7,4.55,5.15,282.31,-6.67,13.6,-0.48,-14.07
2.08,94.5,2.47,100.25,9.73,13.12,4.64,8.48,215.38,12.73,16.41,8.55,7.86,216.56,-7.35,13.56,-2.87,-16.43
1.95,92.38,0.39,100.27,6.14,9.14,3.48,5.66,264.81,8.54,12.02,6.38,5.65,265.31,-6.87,8.09,-3.4,-11.5
1.28,93.69,0.19,100.6,3.87,5.12,2.5,2.62,255.31,5.73,8.52,3.75,4.77,255.81,-11.77,9.1,-7.13,-16.24
1.04,95.75,0.04,101.4,4.71,6.11,3.09,3.02,26.25,6.58,7.78,5.46,2.32,26.69,-14.76,10.88,-8.85,-19.73
1.34,93.88,0.04,100.95,2.83,3.5,2,1.5,115.19,3.95,5.45,2.71,2.74,115.5,-12.42,17.19,-3.77,-20.95
1.65,96.5,0.16,101.01,1.84,2.7,0.64,2.06,286.81,2.28,3.2,0.84,2.35,286.69,-9.92,13.49,-3.63,-17.13
2.38,95.44,0.07,100.69,3.45,5,1.44,3.55,70.88,4.78,7.23,1.9,5.34,71.38,-5.44,11.66,0.49,-11.17
2.87,93.56,0.07,100.81,2.16,3.62,0.3,3.31,242.12,2.94,5.67,0.38,5.3,242.44,-2.88,7.99,0.58,-7.4
3.05,91.62,0.05,101.1,1.83,2.9,0.08,2.82,131.12,2.39,4.09,0.09,4,131.06,-1.55,6.03,1.36,-4.67
2.87,94.12,0.02,101.36,3.91,5.22,2.07,3.14,62.06,5.66,8.02,2.77,5.24,62.25,-2.65,7.56,0.98,-6.58
2.81,93.19,0,101.7,5.16,5.92,4.48,1.45,56.62,7.98,9.54,5.77,3.77,57,-2.86,9.66,1.18,-8.49
3.05,94.88,0,101.49,4.85,5.81,4.07,1.74,60.62,7.59,8.79,5.96,2.84,60.81,-2.17,7.81,1.15,-6.67
3.17,93.44,0.06,100.95,2.88,3.81,1.9,1.91,127.06,4.02,6.8,3.13,3.66,127.06,-1.47,7.45,1.75,-5.7
3.3,94.62,0,100.55,3.84,6.59,2.35,4.24,233.38,5.7,9.91,3.27,6.64,233.44,-1.17,4.69,0.99,-3.7
3.23,96.19,0.23,101.12,5.72,7.98,3.09,4.88,246.62,7.7,10.81,4.91,5.9,247.62,-1.54,5.94,1.09,-4.85
3.42,93.38,0.07,100.87,6.18,9.43,2.98,6.45,174.44,8.8,12.76,4.83,7.93,174.94,-0.45,6.79,2.01,-4.77
4.58,92.06,0.1,99.64,6.04,9.24,1.83,7.41,211.06,8.95,12.23,3.18,9.06,211.88,3.34,5.71,6.95,1.24
